date,gold,commodity,snp500,u10bond
2001-11-19,-0.0073,0.0059,0.0109,0.000184735
2001-11-20,0.0011,0.0191,-0.0073,0.00018708
2001-11-21,-0.0004,-0.0051,-0.005,0.00019081
2001-11-22,,,,
2001-11-23,,0.0048,0.0117,0.000192694
2001-11-26,-0.0022,-0.0156,0.0062,0.000192886
2001-11-27,0.0033,0.0204,-0.0068,0.000189426
2001-11-28,0.0033,-0.0151,-0.0183,0.000189541
2001-11-29,-0.0022,-0.0138,0.0104,0.000183236
2001-11-30,0.0015,0.0277,-0.0006,0.000182813
2001-12-03,0.011,0.0095,-0.0084,0.000180391
2001-12-04,-0.0065,-0.0154,0.0132,0.000179468
2001-12-05,-0.0051,-0.0063,0.0223,0.00018858
2001-12-06,0.0018,-0.0237,-0.0027,0.000192694
2001-12-07,-0.0011,0.012,-0.0075,0.000198614
2001-12-10,-0.0062,-0.0112,-0.0159,0.000196269
2001-12-11,0,-0.0014,-0.0027,0.000194501
2001-12-12,0.0059,0.0036,0.0003,0.000192655
2001-12-13,0.0004,-0.0018,-0.0156,0.000195116
2001-12-14,0.015,0.0312,0.0033,0.000199576
2001-12-17,-0.0011,-0.0039,0.0101,0.000199345
2001-12-18,0.0097,0.0014,0.0075,0.00019723
2001-12-19,-0.0175,0.0043,0.0059,0.000193885
2001-12-20,0.0018,-0.0125,-0.0084,0.000193655
2001-12-21,0.0072,0.0143,0.0044,0.000195577
2001-12-24,,0.0016,-0.0002,0.000197653
2001-12-26,0.0061,0.0301,0.0041,0.00019996
2001-12-27,-0.0082,-0.0083,0.0067,0.000195039
2001-12-28,-0.0032,-0.0049,0.0034,0.000196615
2001-12-31,0.008,-0.0191,-0.0111,0.000193386
2002-01-02,0.0007,0.024,0.0057,0.000198422
2002-01-03,-0.0025,-0.0167,0.0092,0.000196538
2002-01-04,0.0025,0.0304,0.0062,0.000197077
2002-01-07,-0.0011,-0.0004,-0.0065,0.000194155
2002-01-08,0.0011,-0.003,-0.0036,0.000195462
2002-01-09,0.0161,-0.0214,-0.0048,0.000194116
2002-01-10,0.0131,0.0062,0.0012,0.00019131
2002-01-11,0.001,-0.0076,-0.0094,0.00018735
2002-01-14,-0.007,-0.0188,-0.0063,0.000187811
2002-01-15,-0.0035,0.0029,0.0069,0.000186311
2002-01-16,0.0102,0.0072,-0.0162,0.000186158
2002-01-17,-0.0101,-0.0256,0.01,0.000189618
2002-01-18,-0.0046,-0.0033,-0.0099,0.000188157
2002-01-21,,,,
2002-01-22,-0.0057,-0.0008,-0.0074,0.000189157
2002-01-23,-0.0103,0.0126,0.008,0.000193347
2002-01-24,-0.0018,0.0055,0.0035,0.000192463
2002-01-25,0.0025,0.006,0.001,0.000194924
2002-01-28,-0.0018,-0.0052,-0.0002,0.000195154
2002-01-29,0.0111,-0.01,-0.0287,0.000189964
2002-01-30,0.0018,-0.0135,0.0118,0.000192771
2002-01-31,0.0007,0.0147,0.0149,0.000194039
2002-02-01,0.0138,0.0254,-0.0071,0.000191656
2002-02-04,0.0115,-0.009,-0.0248,0.000188695
2002-02-05,0.0308,-0.0018,-0.004,0.000188272
2002-02-06,-0.0023,-0.0083,-0.006,0.000189464
2002-02-07,0.0074,0.0016,-0.003,0.000189464
2002-02-08,0.0127,0.0214,0.0148,0.000187696
2002-02-11,-0.0112,0.0309,0.0143,0.000189041
2002-02-12,0.002,-0.0076,-0.004,0.000191425
2002-02-13,-0.0043,0.011,0.0099,0.000191963
2002-02-14,0.001,-0.0043,-0.0018,0.000190195
2002-02-15,-0.0043,0.0009,-0.011,0.000187003
2002-02-18,,,,
2002-02-19,-0.0174,-0.0105,-0.0189,0.000187311
2002-02-20,-0.0031,-0.0147,0.0136,0.00018808
2002-02-21,0.0031,0.0134,-0.0155,0.00018685
2002-02-22,0,0.0008,0.0081,0.000185927
2002-02-25,-0.0017,-0.0207,0.018,0.000186619
2002-02-26,0.0181,0.0213,0,0.000189618
2002-02-27,-0.0057,0.0046,0.0005,0.00018585
2002-02-28,0.0014,0.009,-0.0029,0.000187426
2002-03-01,0.0044,0.0214,0.0227,0.000191656
2002-03-04,-0.0044,0.0042,0.0194,0.000192232
2002-03-05,-0.0091,0.0178,-0.0067,0.000192463
2002-03-06,-0.0017,0.0038,0.0146,0.00019427
2002-03-07,-0.0116,0.0243,-0.0046,0.000201075
2002-03-08,0,0.0044,0.0059,0.000204766
2002-03-11,0.0034,0.0208,0.0034,0.000204612
2002-03-12,0.0086,-0.0024,-0.0023,0.000204228
2002-03-13,0,-0.0016,-0.0099,0.000202997
2002-03-14,-0.0089,0.0085,-0.001,0.000208034
2002-03-15,-0.0038,0.0029,0.0114,0.000205073
2002-03-18,0.0076,0.0172,-0.0006,0.000203843
2002-03-19,0.0024,-0.0032,0.0041,0.000203382
2002-03-20,-0.0024,-0.0092,-0.0158,0.00020788
2002-03-21,0.0024,0.018,0.0016,0.000206342
2002-03-22,0.0154,-0.0103,-0.0042,0.000207765
2002-03-25,0.0003,-0.006,-0.0146,0.000207918
2002-03-26,-0.0027,0.0073,0.0058,0.000205458
2002-03-27,,0.0099,0.0054,0.000205458
2002-03-28,0.0202,0.0048,0.0024,0.00020788
2002-03-29,,,,
2002-04-01,0.002,0.0168,-0.0008,0.000208649
2002-04-02,0.0089,0.0268,-0.0085,0.000205419
2002-04-03,-0.0108,-0.0127,-0.01,0.000203036
2002-04-04,-0.005,-0.0228,0.0008,0.000202267
2002-04-05,-0.0033,-0.015,-0.0032,0.000200229
2002-04-08,0.0013,0.0098,0.0023,0.000202382
2002-04-09,-0.0057,-0.0158,-0.0067,0.000200075
2002-04-10,0.0097,0.0015,0.0114,0.000201421
2002-04-11,0.0017,-0.0276,-0.0237,0.000200306
2002-04-12,-0.0003,-0.0347,0.0066,0.000198307
2002-04-15,-0.007,0.0339,-0.0077,0.000197576
2002-04-16,-0.004,0.0058,0.0235,0.000199652
2002-04-17,0.011,0.0262,-0.002,0.00020119
2002-04-18,0.0079,0.0031,-0.0014,0.000199922
2002-04-19,-0.0072,0.0024,0.0006,0.000199998
2002-04-22,0.0023,0.0005,-0.0155,0.000199114
2002-04-23,0.0033,0.0034,-0.0061,0.000198576
2002-04-24,0.001,-0.0116,-0.0072,0.000196654
2002-04-25,0.0125,0.0029,-0.0015,0.000195962
2002-04-26,0.0114,0.009,-0.0139,0.000194501
2002-04-29,-0.0013,0.0127,-0.01,0.000196884
2002-04-30,-0.0074,0.0031,0.0107,0.000195692
2002-05-01,0.0006,-0.0139,0.0089,0.000194501
2002-05-02,-0.0026,-0.0146,-0.0017,0.000195962
2002-05-03,0.0127,0.0081,-0.0103,0.000194424
2002-05-06,-0.0032,-0.01,-0.0193,0.000194847
2002-05-07,0.0013,0.0086,-0.003,0.000194462
2002-05-08,-0.0109,0.0188,0.0374,0.00020069
2002-05-09,0.0042,-0.004,-0.0145,0.000198653
2002-05-10,0.0048,0.01,-0.0168,0.000196846
2002-05-13,-0.0013,0.0094,0.0186,0.000200844
2002-05-14,-0.0106,0.0178,0.0211,0.000203036
2002-05-15,0.0046,-0.0264,-0.0057,0.000201729
2002-05-16,0.0036,-0.0044,0.0065,0.000198845
2002-05-17,0.0026,-0.001,0.0076,0.000202113
2002-05-20,0.0164,-0.0013,-0.0133,0.000199922
2002-05-21,0.0003,-0.0208,-0.011,0.000198153
2002-05-22,0.007,0.0011,0.0056,0.000196769
2002-05-23,0.0142,-0.0029,0.0102,0.000198038
2002-05-24,-0.0065,-0.0074,-0.0121,0.000197884
2002-05-27,,,,
2002-05-28,0.0109,-0.0131,-0.0086,0.000197269
2002-05-29,0.0046,0.0143,-0.0063,0.000194808
2002-05-30,0.0003,-0.0315,-0.0028,0.00019327
2002-05-31,0.0031,0.0153,0.0023,0.000194001
2002-06-03,0.0006,-0.0016,-0.0247,0.000192194
2002-06-04,0.0034,0.0051,0,0.000193424
2002-06-05,-0.0201,-0.0078,0.0088,0.000194231
2002-06-06,0.0115,-0.0031,-0.0197,0.000191656
2002-06-07,-0.0009,-0.0023,-0.0017,0.00019477
2002-06-10,-0.0182,-0.0098,0.0031,0.000193463
2002-06-11,0.0031,-0.0027,-0.0166,0.000191386
2002-06-12,0.0019,0.0125,0.0066,0.000190848
2002-06-13,-0.0081,0.0309,-0.0105,0.000188503
2002-06-14,0.0044,0.0072,-0.0023,0.00018462
2002-06-17,-0.0053,0.0044,0.0287,0.000186388
2002-06-18,0.0057,-0.0136,0.0009,0.000185965
2002-06-19,0.0019,-0.0021,-0.0165,0.00018189
2002-06-20,0.0106,0.0048,-0.0134,0.000184158
2002-06-21,0.0043,-0.0058,-0.0171,0.000183197
2002-06-24,-0.0009,0.0221,0.0036,0.000185735
2002-06-25,-0.0126,-0.0012,-0.0167,0.000185312
2002-06-26,0.0009,0.0016,-0.0027,0.000182505
2002-06-27,-0.0041,0.0041,0.0176,0.000185466
2002-06-28,-0.0179,0.0009,-0.0008,0.000184927
2002-07-01,0.0016,0.0051,-0.0214,0.000183928
2002-07-02,-0.0038,-0.0012,-0.0212,0.00018189
2002-07-03,-0.0061,-0.0013,0.0062,0.000182967
2002-07-04,,,,
2002-07-05,,0.0025,0.0367,0.000186965
2002-07-08,0.0039,-0.0237,-0.0121,0.000184504
2002-07-09,0.0128,0.005,-0.0248,0.00018189
2002-07-10,-0.0044,0.0133,-0.0339,0.000177545
2002-07-11,0.0079,0.0009,0.0075,0.000178353
2002-07-12,-0.005,0.0085,-0.0065,0.000175892
2002-07-15,0.0127,-0.0059,-0.0038,0.000177968
2002-07-16,-0.0075,0.0184,-0.0184,0.000180121
2002-07-17,0.0006,0.0014,0.0055,0.000180198
2002-07-18,-0.0013,-0.0018,-0.0269,0.00017743
2002-07-19,0.0218,0.0018,-0.0383,0.000173739
2002-07-20,,,,
2002-07-22,-0.0009,-0.0183,-0.0329,0.000170971
2002-07-23,-0.0337,-0.0156,-0.0271,0.00016951
2002-07-24,-0.0038,0.0145,0.0573,0.000171471
2002-07-25,-0.0055,-0.0057,-0.0056,0.000168549
2002-07-26,-0.0207,-0.0061,0.0168,0.000168664
2002-07-29,-0.003,-0.0051,0.0542,0.000175508
2002-07-30,0.004,0.0188,0.0042,0.00017643
2002-07-31,-0.0016,-0.0009,0.0097,0.000171471
2002-08-01,0.0026,-0.0153,-0.0295,0.000168933
2002-08-02,0.0099,0.0068,-0.0232,0.000165165
2002-08-05,0.0026,-0.0123,-0.0343,0.000161858
2002-08-06,-0.0075,0.0138,0.03,0.000166549
2002-08-07,0.0288,-0.0131,0.02,0.000165588
2002-08-08,-0.0124,0.0035,0.0327,0.000169087
2002-08-09,0.0122,0.0069,0.0034,0.000163742
2002-08-12,-0.0003,0.0231,-0.0053,0.000162012
2002-08-13,0.0003,0.0043,-0.0217,0.000157206
2002-08-14,-0.0076,0.0041,0.04,0.000158475
2002-08-15,0.008,0.0235,0.0115,0.000160859
2002-08-16,-0.0019,0.0007,-0.0015,0.000166395
2002-08-19,-0.0245,0.005,0.0236,0.000164819
2002-08-20,0.0088,-0.0066,-0.014,0.000159628
2002-08-21,-0.0036,0.0113,0.0128,0.000161589
2002-08-22,-0.0033,0.0014,0.014,0.000166126
2002-08-23,0.0003,-0.0039,-0.0226,0.000162973
2002-08-26,0.0088,0.0133,0.0075,0.000162704
2002-08-27,0.0094,-0.006,-0.0139,0.000164511
2002-08-28,-0.0093,-0.0112,-0.0181,0.000162051
2002-08-29,0.0113,0.0043,-0.0001,0.000159282
2002-08-30,-0.0016,0.0042,-0.0019,0.000158821
2002-09-02,,,,
2002-09-03,0.0032,-0.0257,-0.0416,0.000152477
2002-09-04,0.0048,0.0173,0.0175,0.0001524
2002-09-05,0.0105,0.0207,-0.016,0.000151169
2002-09-06,0.0053,0.015,0.0168,0.000154399
2002-09-09,0.0044,0.0129,0.0102,0.000156129
2002-09-10,-0.0106,0.0042,0.0073,0.00015363
2002-09-11,-0.0041,0.0016,-0.0001,0.000156168
2002-09-12,0.0073,-0.0154,-0.0248,0.000152438
2002-09-13,-0.0072,0.0187,0.0033,0.000150285
2002-09-16,0.0016,-0.001,0.0015,0.000150477
2002-09-17,-0.0003,-0.0076,-0.0198,0.00014694
2002-09-18,0.0114,0.0113,-0.0046,0.000147747
2002-09-19,0.0062,-0.0024,-0.0301,0.000145363
2002-09-20,-0.0022,-0.0016,0.0025,0.000145517
2002-09-23,0.0034,0.0136,-0.0138,0.000142095
2002-09-24,0.009,-0.0018,-0.0173,0.00014025
2002-09-25,-0.0114,-0.0066,0.0249,0.000144325
2002-09-26,-0.0059,0.001,0.0182,0.000145133
2002-09-27,-0.0019,0.0047,-0.0323,0.000140865
2002-09-30,0.0131,-0.0018,-0.0146,0.000138442
2002-10-01,-0.0093,0.007,0.04,0.000142941
2002-10-02,0.0019,-0.0031,-0.0236,0.000141172
2002-10-03,-0.0012,-0.0248,-0.0108,0.000141826
2002-10-04,0.0031,-0.0036,-0.0225,0.000141095
2002-10-07,-0.0006,0.0031,-0.0191,0.000139019
2002-10-08,-0.0115,0.0042,0.0168,0.00013975
2002-10-09,0.0044,-0.0011,-0.0272,0.000137289
2002-10-10,-0.0097,-0.0104,0.0349,0.000140711
2002-10-11,-0.0006,0.0139,0.0391,0.000146286
2002-10-14,0.0047,0.0144,0.0073,0.000146286
2002-10-15,-0.0164,0.0033,0.0474,0.000153592
2002-10-16,0.0045,-0.0028,-0.0242,0.00015563
2002-10-17,-0.0076,0.0042,0.0223,0.000161589
2002-10-18,0.0035,-0.0026,0.0059,0.000158013
2002-10-21,-0.0058,-0.026,0.0173,0.000163666
2002-10-22,0.0068,-0.008,-0.0106,0.000163858
2002-10-23,-0.0032,0.0043,0.0066,0.000162627
2002-10-24,-0.0042,0.0007,-0.0152,0.00015836
2002-10-25,0.0087,-0.0207,0.0171,0.000157552
2002-10-28,0.0057,0.0049,-0.0082,0.000157245
2002-10-29,0.0079,-0.0102,-0.0091,0.000151554
2002-10-30,-0.0038,0.0024,0.0097,0.0001524
2002-10-31,0.0047,0.0068,-0.0055,0.000149785
2002-11-01,0.0025,-0.0014,0.0172,0.000154015
2002-11-04,-0.0016,-0.0093,0.0082,0.000155553
2002-11-05,-0.0003,-0.0176,0.0077,0.000156629
2002-11-06,-0.0022,-0.0096,0.0092,0.000155053
2002-11-07,0.0094,-0.0082,-0.0229,0.000149285
2002-11-08,0.0025,0.0014,-0.0088,0.000147786
2002-11-11,-0.0003,0.0012,-0.0207,0.000147786
2002-11-12,0.0103,-0.0019,0.0078,0.000148093
2002-11-13,-0.0179,-0.0149,-0.0006,0.000147709
2002-11-14,-0.0025,0.0037,0.0247,0.000156206
2002-11-15,0.0088,0.0093,0.0061,0.000155053
2002-11-18,-0.0047,0.0276,-0.0103,0.0001534
2002-11-19,-0.0019,-0.0016,-0.0041,0.000153169
2002-11-20,-0.0038,0.0119,0.0194,0.000156129
2002-11-21,0,0.0064,0.0216,0.000159821
2002-11-22,0.0104,0.0087,-0.0035,0.000160859
2002-11-25,-0.009,-0.0126,0.0026,0.000160628
2002-11-26,,0.0004,-0.021,0.000156514
2002-11-27,-0.0031,0.0095,0.028,0.000163704
2002-11-28,,,,
2002-11-29,,-0.0013,-0.0028,0.000161935
2002-12-02,0.0025,0.0119,-0.0019,0.000162704
2002-12-03,0.0082,-0.0046,-0.0147,0.000161666
2002-12-04,0.0062,-0.0113,-0.0035,0.000159667
2002-12-05,0.0081,0.0113,-0.0121,0.00015909
2002-12-06,0.0046,-0.0086,0.0063,0.000157245
2002-12-09,-0.0015,0.0036,-0.0221,0.000155245
2002-12-10,-0.0071,0.0178,0.014,0.000155976
2002-12-11,0.004,-0.0027,0.0006,0.000154784
2002-12-12,0.0203,0.0195,-0.0038,0.000154822
2002-12-13,0.0054,0.015,-0.0134,0.000156552
2002-12-16,0.0114,0.0298,0.0235,0.000159974
2002-12-17,0.0012,-0.0043,-0.0081,0.00015859
2002-12-18,0.0139,0.0097,-0.0132,0.000155284
2002-12-19,0.0111,-0.0051,-0.0077,0.000151554
2002-12-20,-0.0156,0.0012,0.0131,0.000152438
2002-12-23,0.0135,0.0252,0.0018,0.000152631
2002-12-24,0.0049,0.0047,-0.0055,0.000151785
2002-12-26,0.0055,-0.0005,-0.0031,0.000150324
2002-12-27,0.0014,0.003,-0.0161,0.000146555
2002-12-30,-0.0166,-0.0288,0.0046,0.000145825
2002-12-31,0.0122,-0.0067,0.0005,0.000146825
2003-01-02,-0.0043,0.0242,0.0332,0.000155014
2003-01-03,0.0147,0.025,-0.0004,0.000154553
2003-01-06,0.0014,-0.0249,0.0225,0.000155937
2003-01-07,-0.0125,-0.0142,-0.0066,0.00015413
2003-01-08,0.019,-0.0067,-0.0141,0.00015463
2003-01-09,-0.0017,0.0252,0.0195,0.000160513
2003-01-10,0.0034,-0.0154,0,0.000159205
2003-01-13,0.0006,0.0087,-0.0014,0.000158552
2003-01-14,-0.0076,0.0001,0.0058,0.000156937
2003-01-15,-0.0037,0.0157,-0.0145,0.000156168
2003-01-16,0.02,0.0103,-0.0039,0.000157014
2003-01-17,-0.0031,-0.0003,-0.014,0.000154476
2003-01-20,,,,
2003-01-21,0.002,0.0011,-0.0157,0.000152784
2003-01-22,0.0067,0.0014,-0.0104,0.000150554
2003-01-23,0.0133,-0.0109,0.0101,0.000151554
2003-01-24,0.0102,0.0186,-0.0292,0.0001514
2003-01-27,0.0033,-0.018,-0.0161,0.000152515
2003-01-28,0.0016,0.0105,0.013,0.000152784
2003-01-29,-0.01,0.0248,0.0069,0.000154707
2003-01-30,0.0063,0.0049,-0.0229,0.000152707
2003-01-31,-0.0008,-0.0027,0.0131,0.000152515
2003-02-03,0.0068,-0.0079,0.0054,0.000153746
2003-02-04,0.0221,0.0159,-0.0141,0.000151016
2003-02-05,-0.0069,0.0073,-0.0054,0.000153899
2003-02-06,-0.0167,0.0086,-0.0065,0.000151746
2003-02-07,-0.0005,0.0207,-0.01,0.000151208
2003-02-10,-0.0168,-0.0178,0.0076,0.000152669
2003-02-11,-0.0033,0.0104,-0.0081,0.000152246
2003-02-12,-0.0273,-0.0126,-0.0127,0.000150477
2003-02-13,0.0136,0.0023,-0.0016,0.000149439
2003-02-14,-0.0154,0.004,0.0214,0.0001524
2003-02-17,,,,
2003-02-18,-0.0219,-0.0005,0.0195,0.000151938
2003-02-19,0.0166,0.008,-0.0072,0.000149401
2003-02-20,0.0091,-0.0126,-0.0095,0.000148786
2003-02-21,-0.0037,0.0222,0.0133,0.000149708
2003-02-24,0.0128,0.0415,-0.0184,0.000148055
2003-02-25,-0.0112,-0.0309,0.0072,0.000146901
2003-02-26,0.0048,0.0353,-0.0132,0.000144825
2003-02-27,-0.0223,-0.0054,0.0118,0.000143787
2003-02-28,0.0118,0.009,0.0045,0.00014198
2003-03-03,-0.0029,-0.0268,-0.0075,0.000141326
2003-03-04,0.0115,0.01,-0.0153,0.000140288
2003-03-05,-0.0003,-0.0053,0.0096,0.000139634
2003-03-06,0.0105,0.0029,-0.0094,0.000140519
2003-03-07,-0.0168,0.0111,0.0083,0.000140134
2003-03-10,0.0111,-0.0209,-0.0258,0.000137058
2003-03-11,-0.0118,-0.0258,-0.0084,0.00013775
2003-03-12,-0.0114,0.0036,0.0044,0.000137904
2003-03-13,-0.0306,-0.0396,0.0344,0.00014421
2003-03-14,0.0018,-0.0223,0.0017,0.000142326
2003-03-17,0.0018,-0.017,0.0354,0.00014767
2003-03-18,0.0015,-0.0427,0.0043,0.000150285
2003-03-19,-0.0044,-0.0111,0.0087,0.000153284
2003-03-20,-0.0095,-0.0221,0.0019,0.000152092
2003-03-21,-0.0207,-0.0323,0.023,0.000157975
2003-03-24,0.0107,0.0306,-0.0353,0.000152631
2003-03-25,-0.0033,-0.0187,0.0121,0.000151669
2003-03-26,0.0058,0.0092,-0.0054,0.000151323
2003-03-27,-0.0048,0.0329,-0.0017,0.000150977
2003-03-28,0.0085,-0.0062,-0.0058,0.000150093
2003-03-31,0.0133,0.0143,-0.0177,0.000146209
2003-04-01,-0.0048,-0.0212,0.0121,0.000146517
2003-04-02,-0.0141,-0.0227,0.0261,0.000151169
2003-04-03,-0.0143,0.0024,-0.005,0.000150477
2003-04-04,0.0012,-0.0056,0.0027,0.000152092
2003-04-07,-0.0117,-0.0055,0.0011,0.000153053
2003-04-08,0.0022,-0.0029,-0.0018,0.0001514
2003-04-09,0.0106,0.0181,-0.014,0.000149901
2003-04-10,0.0034,-0.0176,0.0065,0.000151554
2003-04-11,0.0037,0.0058,-0.0038,0.000152823
2003-04-14,-0.0113,0.0015,0.0195,0.000154438
2003-04-15,0.0022,0.0145,0.0063,0.000153438
2003-04-16,0.0028,-0.0007,-0.0122,0.000151631
2003-04-17,0.0043,0.0201,0.0156,0.000152246
2003-04-18,,,,
2003-04-21,0.0193,0.006,-0.0018,0.000153323
2003-04-22,0.0027,-0.0158,0.0217,0.000152554
2003-04-23,-0.0087,-0.0254,0.0083,0.000153015
2003-04-24,0.01,-0.003,-0.0083,0.000150977
2003-04-25,-0.0042,-0.0047,-0.0138,0.000149593
2003-04-28,0.0033,-0.0247,0.0178,0.000150131
2003-04-29,-0.0024,-0.005,0.0033,0.000151169
2003-04-30,0.0162,0.0144,-0.001,0.00014767
2003-05-01,0.0088,0.0013,-0.0007,0.000147786
2003-05-02,-0.0032,-0.0092,0.0151,0.000151016
2003-05-05,0.0038,0.0231,-0.0039,0.000149516
2003-05-06,0.0006,-0.0116,0.0085,0.000145671
2003-05-07,-0.0018,0.0124,-0.0051,0.000141442
2003-05-08,0.019,0.0166,-0.01,0.000132829
2003-05-09,0.0006,0.019,0.0142,0.000141595
2003-05-12,0.0086,-0.0004,0.0125,0.000139942
2003-05-13,-0.0046,0.0239,-0.003,0.00013875
2003-05-14,0.0066,0.0121,-0.0032,0.000135482
2003-05-15,0.0009,-0.0079,0.0079,0.000135866
2003-05-16,0.006,0.0047,-0.0025,0.00013156
2003-05-19,0.0268,-0.0138,-0.0249,0.000134136
2003-05-20,0.0058,0.0021,-0.0012,0.000129099
2003-05-21,0.0156,0.0147,0.004,0.000130714
2003-05-22,-0.0105,-0.0079,0.0092,0.000127522
2003-05-23,0.0019,0.0047,0.0014,0.000128253
2003-05-26,,,,
2003-05-27,-0.0027,-0.0027,0.0196,0.000131444
2003-05-28,-0.0071,-0.0138,0.0018,0.000131752
2003-05-29,0.012,0.0116,-0.0038,0.00012833
2003-05-30,-0.0138,0.0098,0.0147,0.000129714
2003-06-02,0.0041,0.023,0.0035,0.000131214
2003-06-03,-0.0022,-0.0036,0.0048,0.000128137
2003-06-04,-0.0071,-0.0117,0.015,0.000126715
2003-06-05,0.0165,0.0158,0.004,0.000128637
2003-06-06,-0.0133,0.0071,-0.0023,0.000128983
2003-06-09,-0.0052,-0.0032,-0.012,0.000126099
2003-06-10,-0.0265,0.0036,0.0091,0.000122793
2003-06-11,0.0094,0.0013,0.0129,0.000123562
2003-06-12,-0.0062,-0.0289,0.001,0.000121754
2003-06-13,0.0093,-0.0216,-0.0099,0.000119832
2003-06-16,0.0067,0.0033,0.0224,0.000122062
2003-06-17,0.0117,0.003,0.001,0.000125523
2003-06-18,-0.0165,-0.0115,-0.0016,0.000129368
2003-06-19,0.0115,0.0026,-0.0152,0.000128483
2003-06-20,-0.0138,0.0122,0.001,0.000129483
2003-06-23,-0.0093,-0.0062,-0.0142,0.000127407
2003-06-24,-0.019,-0.0116,0.0019,0.000125061
2003-06-25,0.0087,0.0244,-0.0083,0.000130944
2003-06-26,-0.0155,-0.0281,0.0108,0.000136404
2003-06-27,0.0038,0.0063,-0.0097,0.000136328
2003-06-30,0.0023,0.0173,-0.0017,0.000135212
2003-07-01,0.0156,0.0026,0.008,0.00013652
2003-07-02,-0.0003,-0.0047,0.0117,0.00013602
2003-07-03,-0.0009,0.0032,-0.0082,0.000140557
2003-07-04,,,,
2003-07-07,-0.0083,-0.0011,0.019,0.000143672
2003-07-08,-0.0115,0.0056,0.0034,0.000143018
2003-07-09,-0.0015,0.0143,-0.0056,0.000141634
2003-07-10,0.002,-0.0068,-0.0135,0.000140557
2003-07-11,0.0015,0.0013,0.0095,0.000139557
2003-07-14,0.0084,-0.0033,0.0058,0.000143249
2003-07-15,-0.0161,-0.0037,-0.0035,0.00015313
2003-07-16,0.0029,-0.0146,-0.0064,0.000150785
2003-07-17,0.0032,0.0076,-0.0124,0.000150862
2003-07-18,0.0087,0.0074,0.0118,0.000153899
2003-07-21,0.0107,-0.0017,-0.0146,0.000161897
2003-07-22,-0.0009,-0.0301,0.0095,0.000158629
2003-07-23,0.0228,0.0066,0.0005,0.000157937
2003-07-24,0.01,0.0071,-0.0071,0.000160244
2003-07-25,0.0014,0.0011,0.0174,0.000160666
2003-07-28,0.0058,0.0006,-0.0022,0.000164781
2003-07-29,-0.0085,0.0011,-0.0072,0.000170779
2003-07-30,-0.0152,0.0068,-0.0018,0.000165703
2003-07-31,-0.0062,0.0013,0.0028,0.000169587
2003-08-01,-0.0223,0.0371,-0.0103,0.000168818
2003-08-04,0.009,-0.0131,0.0028,0.000164973
2003-08-05,0.0011,0.0076,-0.0176,0.000169202
2003-08-06,0.0034,-0.0043,0.0017,0.000164204
2003-08-07,0.0048,0.0187,0.0072,0.000160743
2003-08-08,0.0108,-0.006,0.0036,0.000164204
2003-08-11,0.0152,-0.0017,0.0031,0.000167664
2003-08-12,-0.0088,0.0037,0.01,0.000170356
2003-08-13,0.01,-0.0164,-0.0065,0.000175354
2003-08-14,0.0108,-0.0022,0.0066,0.000171509
2003-08-15,-0.0077,-0.0012,0.0002,0.0001742
2003-08-18,-0.0132,0.0028,0.0091,0.000171509
2003-08-19,0.0089,-0.0037,0.0027,0.000168049
2003-08-20,0.0111,0.0126,-0.0021,0.00017074
2003-08-21,-0.0137,0.0186,0.003,0.000172278
2003-08-22,0.0069,0.0022,-0.0102,0.000172278
2003-08-25,-0.005,-0.0099,0.0006,0.0001742
2003-08-26,0.0125,0.003,0.003,0.000172278
2003-08-27,0.021,-0.0148,0.0001,0.000174585
2003-08-28,-0.008,0.0057,0.006,0.000169971
2003-08-29,0.014,0.0021,0.0052,0.000171894
2003-09-01,,,,0.000171432
2003-09-02,-0.0067,-0.0424,0.0139,0.000177276
2003-09-03,0.0019,0.0043,0.0042,0.000176892
2003-09-04,-0.0027,-0.0044,0.0017,0.000173431
2003-09-05,0.0126,-0.0024,-0.0064,0.00016728
2003-09-08,-0.0066,-0.0011,0.01,0.000170356
2003-09-09,0.0176,0.0068,-0.0081,0.000167664
2003-09-10,-0.0045,0.0079,-0.012,0.000164204
2003-09-11,-0.0008,-0.0125,0.0054,0.000166126
2003-09-12,-0.0103,-0.0104,0.0022,0.000163435
2003-09-15,-0.0035,-0.0033,-0.0037,0.000164204
2003-09-16,-0.0027,-0.0141,0.0143,0.000164588
2003-09-17,0.0072,-0.0116,-0.0032,0.000160743
2003-09-18,0.0011,-0.0044,0.0133,0.000159974
2003-09-19,0.0138,-0.0024,-0.0032,0.000159974
2003-09-22,0.0141,0.0054,-0.013,0.000161897
2003-09-23,-0.0034,-0.0006,0.0061,0.000161897
2003-09-24,0.0041,0.0259,-0.019,0.000159205
2003-09-25,-0.0065,0.0005,-0.006,0.000157283
2003-09-26,-0.0109,-0.0061,-0.0064,0.000153822
2003-09-29,0.0042,0.0115,0.0097,0.000156898
2003-09-30,0.0078,0.014,-0.0105,0.000151516
2003-10-01,-0.0029,0.0028,0.0223,0.000151285
2003-10-02,-0.0031,0.0089,0.002,0.000153669
2003-10-03,-0.0358,0.0101,0.0094,0.000161512
2003-10-06,0.0089,0.0025,0.0044,0.000160436
2003-10-07,0.0121,0.0074,0.0047,0.000163858
2003-10-08,-0.0048,-0.0058,-0.0052,0.000163012
