date,gold,commodity,k10bond,kospi
2011-03-08,-0.005,-0.0081,0.000179968,0.0081
2011-03-09,0.0017,0.0036,0.000177661,0.0026
2011-03-10,-0.012,-0.0122,0.000173047,-0.0099
2011-03-11,0.0066,-0.0087,0.00017074,-0.0131
2011-03-14,0.0022,-0.0016,0.000167664,0.008
2011-03-15,-0.0225,-0.038,0.00016305,-0.024
2011-03-16,0.0024,0.0062,0.000168049,0.0177
2011-03-17,0.0057,0.0338,0.000169202,0.0005
2011-03-18,0.0085,0.0025,0.000171509,0.0113
2011-03-21,0.0073,0.0079,0.000172662,0.0113
2011-03-22,0.0009,0.0103,0.000172662,0.0051
2011-03-23,0.0073,0.0021,0.000173047,-0.0007
2011-03-24,-0.0022,0.0036,0.000171125,0.0122
2011-03-25,-0.0061,-0.0005,0.000172662,0.0085
2011-03-28,-0.0044,-0.0115,0.000171894,0.0011
2011-03-29,-0.0027,0.0035,0.000171894,0.0077
2011-03-30,0.0055,-0.0024,0.000173047,0.0093
2011-03-31,0.0106,0.0203,0.000172278,0.0073
2011-04-01,-0.0075,0.008,0.000171894,0.0068
2011-04-04,0.0029,0.009,0.000171125,-0.0024
2011-04-05,0.0137,0.0037,0.00017074,0.0069
2011-04-06,0.0041,0.0018,0.000171125,-0.0017
2011-04-07,0.0005,0.0039,0.000171894,-0.0021
2011-04-08,0.0102,0.0206,0.000172278,0.0027
2011-04-11,-0.0041,-0.0132,0.000173816,-0.0026
2011-04-12,-0.0099,-0.0262,0.000172662,-0.0155
2011-04-13,0.0014,0.0063,0.000172662,0.0156
2011-04-14,0.0115,0.0013,0.000173047,0.009
2011-04-15,0.0092,0.0089,0.000172662,-0.0003
2011-04-18,0.0047,-0.0122,0.000170356,-0.0013
2011-04-19,0.0015,0.0025,0.000170356,-0.007
2011-04-20,0.0025,0.0176,0.000171125,0.0223
2011-04-21,0.0033,0.0049,0.000172662,0.0132
2011-04-22,,,0.000173047,-0.0003
2011-04-25,0.0036,0.0006,0.0001742,0.0083
2011-04-26,-0.0037,-0.0009,0.0001742,-0.0044
2011-04-27,0.0091,0.0005,0.0001742,0.0002
2011-04-28,0.0093,-0.0015,0.000173816,0.0007
2011-04-29,0.0165,0.0101,0.000172278,-0.0072
2011-05-02,0.0004,-0.0059,0.000171509,0.0167
2011-05-03,-0.0107,-0.0152,0.000171894,-0.0127
2011-05-04,-0.0164,-0.0153,0.000171509,-0.0091
2011-05-05,-0.0224,-0.0652,,
2011-05-06,0.007,-0.0141,0.00017074,-0.0152
2011-05-09,0.0078,0.036,0.000170356,-0.0039
2011-05-10,0.0091,0.0144,,
2011-05-11,-0.0102,-0.0388,0.000169587,0.0128
2011-05-12,0.0037,0.0002,0.000166895,-0.0203
2011-05-13,-0.0088,0.0036,0.000167664,-0.0012
2011-05-16,-0.002,-0.0115,0.000167664,-0.0075
2011-05-17,-0.0071,-0.0042,0.000166895,-0.0008
2011-05-18,0.0107,0.0269,0.000166511,0.0159
2011-05-19,-0.0023,-0.0113,0.000166511,-0.0189
2011-05-20,0.0111,0.0077,0.000166126,0.0076
2011-05-23,0.0043,-0.017,0.000164204,-0.0264
2011-05-24,0.0052,0.0118,0.000163819,0.0029
2011-05-25,0.0022,0.0172,0.000161897,-0.0126
2011-05-26,-0.0025,-0.0028,0.000163435,0.0275
2011-05-27,0.0089,0.006,0.000162666,0.004
2011-05-30,,,0.000161897,-0.0031
2011-05-31,-0.0003,0.0122,0.000162666,0.0232
2011-06-01,0.0042,-0.0151,0.000164588,-0.0005
2011-06-02,-0.0067,0.0028,0.000161512,-0.0127
2011-06-03,0.0063,0.0018,0.000161897,-0.0003
2011-06-06,0.0031,-0.011,,
2011-06-07,-0.0021,0.0066,0.000161128,-0.0065
2011-06-08,-0.0034,0.01,0.000161128,-0.0078
2011-06-09,0.0026,0.0095,0.000161128,-0.0057
2011-06-10,-0.0088,-0.0119,0.000163819,-0.0119
2011-06-13,-0.0089,-0.0095,0.000163435,0.001
2011-06-14,0.0058,0.0091,0.000163819,0.0137
2011-06-15,0.0012,-0.0338,0.000164588,0.0047
2011-06-16,0.0024,-0.0043,0.000161512,-0.0191
2011-06-17,0.0061,-0.0084,0.000163435,-0.0072
2011-06-20,0.0019,-0.0032,0.000162666,-0.006
2011-06-21,0.0029,0.0022,0.000163435,0.0141
2011-06-22,0.0045,0.0071,0.000162666,0.0077
2011-06-23,-0.0211,-0.0363,0.000162666,-0.0039
2011-06-24,-0.0129,-0.0059,0.000163819,0.017
2011-06-27,-0.003,-0.0032,0.00016305,-0.0098
2011-06-28,0.0025,0.022,0.000163435,-0.0036
2011-06-29,0.0068,0.0206,0.000164973,0.0153
2011-06-30,-0.005,-0.0024,0.000165742,0.003
2011-07-01,-0.0133,-0.0068,0.000166126,0.0119
2011-07-04,,,0.000166126,0.0092
2011-07-05,0.0202,0.0166,0.000165357,0.0077
2011-07-06,0.0108,-0.0024,0.000165357,0.0044
2011-07-07,0.001,0.0255,0.000164973,0.0043
2011-07-08,0.0072,-0.0076,0.000166511,-0.0001
2011-07-11,0.0049,-0.0078,0.000165742,-0.0106
2011-07-12,0.0085,0.014,0.000161897,-0.022
2011-07-13,0.0149,0.0119,0.000160743,0.0094
2011-07-14,0.0024,-0.0138,0.000161128,0.0002
2011-07-15,0.0005,0.008,0.000160743,0.0071
2011-07-18,0.0077,-0.0091,0.000159205,-0.0069
2011-07-19,-0.0007,0.0102,0.000158821,-0.0001
2011-07-20,-0.0026,0.0026,0.00015959,0.0116
2011-07-21,-0.0062,-0.0014,0.000160359,-0.0046
2011-07-22,0.0091,0.0089,0.000161128,0.0122
2011-07-25,0.0067,-0.0058,0.000160743,-0.0096
2011-07-26,0.0029,0.0056,0.00016305,0.0085
2011-07-27,-0.001,-0.0093,0.000162666,0.0026
2011-07-28,-0.001,-0.0024,0.000161512,-0.0085
2011-07-29,0.0092,-0.0102,0.000161128,-0.0105
2011-08-01,-0.0057,-0.0029,0.000162666,0.0183
2011-08-02,0.0141,-0.0004,0.000161897,-0.0235
2011-08-03,0.0131,-0.0179,0.000159205,-0.0259
2011-08-04,-0.0043,-0.0397,0.000158052,-0.0231
2011-08-05,-0.0045,0.0012,0.000154207,-0.037
2011-08-08,0.0372,-0.0389,0.000156129,-0.0382
2011-08-09,0.0174,-0.0097,0.000156514,-0.0364
2011-08-10,0.0237,0.0252,0.000152669,0.0027
2011-08-11,-0.0182,0.0211,0.000150362,0.0062
2011-08-12,-0.0049,-0.0005,0.000149978,-0.0133
2011-08-15,0.0088,0.016,,
2011-08-16,0.0153,-0.0045,0.000151131,0.0483
2011-08-17,0.0049,0.01,0.000151131,0.0068
2011-08-18,0.0155,-0.0329,0.000151131,-0.017
2011-08-19,0.0165,0.0097,0.00014767,-0.0622
2011-08-22,0.0215,0.0072,0.000148055,-0.0196
2011-08-23,-0.0161,0.0099,0.000149593,0.0386
2011-08-24,-0.0561,-0.0029,0.000148055,-0.0123
2011-08-25,0.0032,0.0038,0.000148055,0.0056
2011-08-26,0.0195,0.0073,0.000148055,0.0081
2011-08-29,-0.0032,0.0078,0.000149209,0.0284
2011-08-30,0.0214,0.0144,0.000148055,0.0078
2011-08-31,0.001,0.0032,0.000148824,0.0197
2011-09-01,-0.0014,-0.0064,0.000146517,0.0003
2011-09-02,0.0261,-0.013,0.000145363,-0.0069
2011-09-05,,,0.000139596,-0.0439
2011-09-06,-0.002,-0.0069,0.000140365,-0.0107
2011-09-07,-0.0298,0.0227,0.000141518,0.0378
2011-09-08,0.0222,-0.0034,0.000140749,0.0072
2011-09-09,0.0011,-0.0189,0.000138442,-0.0183
2011-09-12,-0.025,-0.0012,,
2011-09-13,0.0093,0.0033,,
2011-09-14,-0.0018,-0.0057,0.000136135,-0.0352
2011-09-15,-0.0247,0.0058,0.00013998,0.0142
2011-09-16,0.0189,-0.0083,0.000141518,0.0372
2011-09-19,-0.0197,-0.0216,0.000145363,-0.0104
2011-09-20,0.017,0.0073,0.000146517,0.0094
2011-09-21,-0.0006,-0.0079,0.00014844,0.0089
2011-09-22,-0.0367,-0.0486,0.000146901,-0.029
2011-09-23,-0.0585,-0.0136,0.00014421,-0.0573
2011-09-26,-0.0275,0.0019,0.000147286,-0.0264
2011-09-27,0.0365,0.0327,0.000145748,0.0502
2011-09-28,-0.0208,-0.0266,0.000149593,-0.0073
2011-09-29,-0.0005,0.0054,0.000149978,0.0268
2011-09-30,0.003,-0.026,0.000151131,0.0002
2011-10-03,0.022,-0.0091,,
2011-10-04,-0.0249,-0.0164,0.000146132,-0.0359
2011-10-05,0.0159,0.0278,0.000145363,-0.0233
2011-10-06,0.0071,0.0245,0.000146517,0.0263
2011-10-07,-0.0105,0.0002,0.000146901,0.0289
2011-10-10,0.0215,0.0205,0.00014767,0.0038
2011-10-11,-0.0059,0.009,0.000148055,0.0162
2011-10-12,0.013,0.0013,0.000147286,0.0081
2011-10-13,-0.0083,-0.0043,0.000144979,0.0075
2011-10-14,0.0087,0.0243,0.000143825,0.0067
2011-10-17,-0.0037,-0.0078,0.00014767,0.0162
2011-10-18,-0.0142,0.0068,0.000147286,-0.0141
2011-10-19,-0.0035,-0.0169,0.00014767,0.0093
2011-10-20,-0.0207,-0.0029,0.00014767,-0.0274
2011-10-21,0.0144,0.0096,0.000151131,0.0184
2011-10-24,0.01,0.0235,0.000151131,0.0326
2011-10-25,0.0291,0.0059,0.000151516,-0.0051
2011-10-26,0.0136,-0.0177,0.000150362,0.003
2011-10-27,0.0139,0.0304,0.000150747,0.0146
2011-10-28,-0.0003,-0.007,0.0001519,0.0039
2011-10-31,-0.0126,-0.007,0.00014844,-0.0106
2011-11-01,-0.0077,-0.0097,0.00014767,0.0003
2011-11-02,0.0103,0.0021,0.000147286,-0.0061
2011-11-03,0.0205,0.0124,0.000146517,-0.0148
2011-11-04,-0.005,0.0042,0.000147286,0.0313
2011-11-07,0.0199,0.01,0.000146901,-0.0048
2011-11-08,0.0045,0.0081,0.000145748,-0.0083
2011-11-09,-0.0042,-0.0165,0.000145363,0.0023
2011-11-10,-0.0179,0.0103,0.000144594,-0.0494
2011-11-11,0.0163,0.0069,0.000145748,0.0277
2011-11-14,-0.0054,-0.0072,0.00014767,0.0211
2011-11-15,0.0022,0.0084,0.000146901,-0.0088
2011-11-16,-0.0044,0.0093,0.000145363,-0.0159
2011-11-17,-0.0304,-0.0286,0.000146517,0.0111
2011-11-18,0.0028,-0.0078,0.000146517,-0.02
2011-11-21,-0.0269,-0.0101,0.000145748,-0.0104
2011-11-22,0.0142,0.0098,0.000145363,0.0034
2011-11-23,-0.0038,-0.0154,0.000144979,-0.0236
2011-11-24,,,0.000144594,0.0067
2011-11-25,-0.006,-0.0034,0.000146517,-0.0104
2011-11-28,0.015,0.0137,0.000146517,0.0219
2011-11-29,0.0015,0.0134,0.000146901,0.0227
2011-11-30,0.0187,0.0069,0.000144979,-0.0049
2011-12-01,-0.0058,-0.0054,0.000146132,0.0372
2011-12-02,0.0067,0.0059,0.000145748,-0.0001
2011-12-05,-0.0093,-0.0012,0.000145363,0.0036
2011-12-06,-0.0016,0.0033,0.000145748,-0.0104
2011-12-07,0.0075,-0.0093,0.000145748,0.0087
2011-12-08,-0.0179,-0.0116,0.000146517,-0.0037
2011-12-09,0.0018,0.0018,0.000146132,-0.0197
2011-12-12,-0.0284,-0.0127,0.000146517,0.0133
2011-12-13,-0.0026,0.0146,0.000145748,-0.0188
2011-12-14,-0.0455,-0.0406,0.000145748,-0.0034
2011-12-15,-0.0061,-0.0059,0.000145363,-0.0208
2011-12-16,0.0133,-0.0005,0.000145748,0.0115
2011-12-19,-0.0008,0.0026,0.000148824,-0.0343
2011-12-20,0.0133,0.0242,0.000147286,0.0091
2011-12-21,-0.0023,0.0101,0.000147286,0.0309
2011-12-22,-0.0019,0.0064,0.000147286,-0.0005
2011-12-23,-0.0026,0.0013,0.000148055,0.0107
2011-12-26,,,0.00014767,-0.0056
2011-12-27,-0.0065,0.0116,0.000148055,-0.0079
2011-12-28,-0.0196,-0.0121,0.000148055,-0.0092
2011-12-29,-0.0147,0.0006,0.000144979,0.0003
2011-12-30,0.0168,-0.0014,,
2012-01-02,,,0.000145363,0.0003
2012-01-03,0.0217,0.0335,0.000145748,0.0269
2012-01-04,0.0076,0.0054,0.000145748,-0.0049
2012-01-05,0.0047,-0.0132,0.000145363,-0.0013
2012-01-06,-0.002,0.0009,0.000145363,-0.0111
2012-01-09,-0.0053,0.001,0.000145748,-0.009
2012-01-10,0.0146,0.0088,0.000145748,0.0146
2012-01-11,0.005,-0.0074,0.000145748,-0.0041
2012-01-12,0.0049,-0.0125,0.000145363,0.0103
2012-01-13,-0.0103,-0.0056,0.000145748,0.006
2012-01-16,,,0.000145748,-0.0087
2012-01-17,0.0152,0.0123,0.000146517,0.018
2012-01-18,0.0026,-0.0034,0.000145748,-0.0002
2012-01-19,-0.0033,0.0037,0.000145748,0.0119
2012-01-20,0.0058,-0.0118,0.000146901,0.0182
2012-01-23,0.0086,0.0105,,
2012-01-24,-0.0082,0,,
2012-01-25,0.0214,0.0041,0.000146517,0.0012
2012-01-26,0.0156,0.0052,0.000146901,0.0025
2012-01-27,0.0032,0.0026,0.000146132,0.0039
2012-01-30,-0.0005,-0.0081,0.000144979,-0.0124
2012-01-31,0.0039,-0.0008,0.000144594,0.0079
2012-02-01,0.0054,0.0001,0.00014421,0.0018
2012-02-02,0.0056,-0.0046,0.000144594,0.0128
2012-02-03,-0.0108,0.0133,0.000144594,-0.006
2012-02-06,-0.0087,0.0032,0.000145363,0.0004
2012-02-07,0.0137,0.0066,0.000146517,0.0043
2012-02-08,-0.0098,0.003,0.000147286,0.0112
2012-02-09,0.0056,0.008,0.000146517,0.0054
2012-02-10,-0.009,-0.0103,0.000146901,-0.0104
2012-02-13,-0.0002,0.01,0.000147286,0.006
2012-02-14,-0.0041,-0.0022,0.000146901,-0.0015
2012-02-15,0.0061,0.0062,0.000147286,0.0113
2012-02-16,0.0003,0.0052,0.000146517,-0.0138
2012-02-17,-0.0013,0.003,0.000147286,0.013
2012-02-20,,,0.000148055,0.0007
2012-02-21,0.0189,0.0167,0.000148055,-0.0003
2012-02-22,0.0073,0.0045,0.000148055,0.0022
2012-02-23,0.0084,0.0066,0.000147286,-0.0103
2012-02-24,-0.0055,0.011,0.000147286,0.006
2012-02-27,-0.0008,-0.0055,0.000146901,-0.0142
2012-02-28,0.0076,-0.0115,0.000146132,0.0063
2012-02-29,-0.0431,0.0001,0.000146517,0.0133
2012-03-01,0.0066,0.0138,,
2012-03-02,-0.0071,-0.0124,0.000148055,0.0022
2012-03-05,-0.0034,-0.0013,0.000148824,-0.0091
2012-03-06,-0.0186,-0.0154,0.000149209,-0.0078
2012-03-07,0.0071,0.0072,0.000149593,-0.0091
2012-03-08,0.0088,0.0078,0.00014844,0.0094
2012-03-09,0.0075,0.0059,0.000149209,0.0088
2012-03-12,-0.0068,-0.0042,0.000148055,-0.0078
2012-03-13,-0.0032,0.0066,0.000148055,0.0113
2012-03-14,-0.0302,-0.0083,0.000149593,0.0099
2012-03-15,0.0101,-0.0031,0.0001519,-0.0006
2012-03-16,-0.0022,0.0136,0.000152669,-0.0046
2012-03-19,0.0069,0.0027,0.000154207,0.0062
2012-03-20,-0.0121,-0.0151,0.000154207,-0.0024
2012-03-21,0.002,0.0021,0.00015536,-0.0073
2012-03-22,-0.0047,-0.0106,0.000156129,-0.0005
2012-03-23,0.0122,0.0112,0.000156129,0.0004
2012-03-26,0.014,0.0028,0.000154976,-0.0038
2012-03-27,-0.0004,-0.0015,0.000154976,0.0102
2012-03-28,-0.016,-0.0123,0.000153822,-0.0039
2012-03-29,-0.0034,-0.0171,0.000153438,-0.0085
2012-03-30,0.0103,0.0073,0.000151516,-0.0002
2012-04-02,0.0049,0.017,0.000153438,0.0076
2012-04-03,-0.0045,-0.0041,0.0001519,0.0099
2012-04-04,-0.0346,-0.0202,0.000152669,-0.015
2012-04-05,0.01,0.0083,0.000152669,0.005
2012-04-06,,,0.0001519,0.0001
2012-04-09,0.0086,-0.0062,0.000149978,-0.0157
2012-04-10,0.0104,-0.0152,0.000150362,-0.0013
2012-04-11,-0.0003,0.0076,,
2012-04-12,0.0124,0.0115,0.000150362,-0.0039
2012-04-13,-0.0121,-0.0076,0.000150362,0.0112
2012-04-16,-0.0063,-0.0096,0.000148824,-0.0081
2012-04-17,0.001,0.0047,0.00014844,-0.0037
2012-04-18,-0.007,-0.0106,0.000148824,0.0097
2012-04-19,0.0011,0.0016,0.000148824,-0.0023
2012-04-20,0.0009,0.0056,0.000148055,-0.0126
2012-04-23,-0.0062,-0.0029,0.000148055,-0.001
2012-04-24,0.0068,0.0006,0.000148055,-0.0047
2012-04-25,-0.001,0.0041,0.000149209,-0.0007
2012-04-26,0.0111,0.0067,0.000148824,0.001
2012-04-27,0.0027,0.0035,0.00014767,0.0058
2012-04-30,-0.0004,0.0006,0.000146517,0.0034
2012-05-01,-0.001,0.004,,
2012-05-02,-0.005,-0.013,0.000146901,0.0086
2012-05-03,-0.0116,-0.0137,0.000146132,-0.002
2012-05-04,0.0064,-0.0236,0.000145748,-0.003
2012-05-07,-0.0037,-0.002,0.00014421,-0.0164
2012-05-08,-0.0211,-0.0056,0.000145363,0.0054
2012-05-09,-0.0064,-0.0005,0.000144979,-0.0085
2012-05-10,0.0009,-0.0012,0.000145748,-0.0027
2012-05-11,-0.0072,-0.0076,0.00014421,-0.0143
2012-05-14,-0.0145,-0.0106,0.00014421,-0.0018
2012-05-15,-0.0024,0.0005,0.000143441,-0.0077
2012-05-16,-0.0132,-0.0042,0.00014421,-0.0308
2012-05-17,0.0249,-0.0044,0.000143825,0.0026
2012-05-18,0.0109,-0.0018,0.000143056,-0.034
2012-05-21,-0.002,0.0066,0.000143825,0.0094
2012-05-22,-0.0076,-0.0086,0.000143825,0.0164
2012-05-23,-0.0179,-0.019,0.000143441,-0.011
2012-05-24,0.0059,0.004,0.000143441,0.0032
2012-05-25,0.0074,0.0028,0.000143441,0.0053
2012-05-28,,,,
2012-05-29,-0.0129,-0.0046,0.000143825,0.0141
2012-05-30,0.0096,-0.0233,0.000143441,-0.0027
2012-05-31,-0.0005,-0.0117,0.000141903,-0.0008
2012-06-01,0.0371,-0.0255,0.00013998,-0.0049
2012-06-04,-0.0051,0.0059,0.000136904,-0.028
2012-06-05,0.0019,0.0014,0.000138827,0.0105
2012-06-06,0.0109,0.0134,,
2012-06-07,-0.0283,-0.0017,0.000141134,0.0256
2012-06-08,0.0022,-0.0065,0.000137289,-0.0067
2012-06-11,0.0034,-0.0098,0.000140749,0.0171
2012-06-12,0.0108,-0.0024,0.000140749,-0.0066
2012-06-13,0.0033,-0.0071,0.00013998,0.0025
2012-06-14,0.0002,0.0087,0.00013998,0.0065
2012-06-15,0.0053,0.0013,0.000139596,-0.0071
2012-06-18,-0.0008,-0.002,0.000140749,0.0181
2012-06-19,-0.0022,0.0084,0.000140365,0
2012-06-20,-0.0046,-0.0188,0.000141518,0.0065
2012-06-21,-0.0311,-0.0283,0.000140749,-0.0079
2012-06-22,0.001,0.0084,0.000139596,-0.0221
2012-06-25,0.0137,0.0069,0.000139596,-0.0119
2012-06-26,-0.0085,0.0089,0.000139596,-0.0041
2012-06-27,0.0022,0.0076,0.000138827,-0.0001
2012-06-28,-0.0176,-0.0165,0.000138058,0.0008
2012-06-29,0.0347,0.0563,0.000139596,0.0191
2012-07-02,-0.0039,-0.0034,0.000138827,-0.0013
2012-07-03,0.0151,0.0345,0.000138058,0.0087
2012-07-04,,,0.000137289,0.0035
2012-07-05,-0.0076,0.0035,0.000136135,0.0006
2012-07-06,-0.019,-0.0242,0.000136135,-0.0092
2012-07-09,0.0065,0.0178,0.000135366,-0.0119
2012-07-10,-0.0059,-0.0163,0.000135751,-0.0036
2012-07-11,-0.0026,0.0108,0.000135366,-0.0017
2012-07-12,-0.0065,0.004,0.000126522,-0.0224
2012-07-13,0.0171,0.0102,0.000125369,0.0154
2012-07-16,-0.0003,0.0152,0.0001246,0.0027
2012-07-17,-0.0013,0.003,0.000121908,0.0023
2012-07-18,-0.0118,0.0114,0.000121139,-0.0148
2012-07-19,0.0062,0.0234,0.000121908,0.0156
2012-07-20,0.0015,-0.0044,0.000122293,0
2012-07-23,-0.0034,-0.0282,0.000118448,-0.0184
2012-07-24,-0.0007,-0.0052,0.000118448,0.0025
2012-07-25,0.0203,0.0059,0.000115371,-0.0137
2012-07-26,0.0044,0.0024,0.000115756,0.0074
2012-07-27,0.0018,0.01,0.000119986,0.0262
2012-07-30,0.0011,0.0044,0.000120755,0.008
2012-07-31,-0.0057,-0.0136,0.000121139,0.0207
2012-08-01,-0.0042,0.0028,0.000120755,-0.0011
2012-08-02,-0.0102,-0.0114,0.000119217,-0.0056
2012-08-03,0.0117,0.0275,0.000116525,-0.0111
2012-08-06,0.0043,0.0042,0.00011614,0.0201
2012-08-07,-0.002,0.011,0.000116525,0.0005
2012-08-08,0.002,0.0018,0.000115371,0.0087
2012-08-09,0.0026,0.0044,0.000117294,0.0196
2012-08-10,0.0016,-0.0082,0.000116909,0.003
2012-08-13,-0.0062,-0.004,0.000117678,-0.0072
2012-08-14,-0.0063,0.0029,0.000119217,0.0127
2012-08-15,0.0027,0.0101,,
2012-08-16,0.0077,0.0082,0.0001246,0.0005
2012-08-17,0.0001,0,0.000122677,-0.0058
2012-08-20,0.0024,0.0026,0.000122677,-0.0001
2012-08-21,0.0122,0.0094,0.000121524,-0.0016
2012-08-22,-0.0015,0.0017,0.000121908,-0.0041
2012-08-23,0.0197,-0.0038,0.000119986,0.0038
2012-08-24,0.0001,-0.0054,0.000118448,-0.0117
2012-08-27,0.0016,-0.0053,0.000117678,-0.001
2012-08-28,-0.0035,0.0023,0.000117678,-0.0008
2012-08-29,-0.004,0.0003,0.000116525,0.0064
2012-08-30,-0.0038,-0.0026,0.000116909,-0.0115
2012-08-31,0.0188,0.0121,0.00011614,-0.0007
2012-09-03,,,0.000115371,0.004
2012-09-04,0.0049,-0.0037,0.000115756,-0.0029
2012-09-05,-0.0012,-0.0057,0.000114987,-0.0174
2012-09-06,0.007,0.0045,0.000114987,0.0038
2012-09-07,0.0205,0.0073,0.000117678,0.0257
2012-09-10,-0.0051,0.0018,0.000116525,-0.0025
2012-09-11,0.0018,0.0047,0.000115371,-0.0024
2012-09-12,-0.0007,0.0026,0.000116909,0.0156
2012-09-13,0.0222,0.0065,0.000118063,0.0003
2012-09-14,0.0004,0.0102,0.000118063,0.0292
2012-09-17,-0.0012,-0.0224,0.000119986,-0.0026
2012-09-18,0.0004,-0.0126,0.000118832,0.0013
2012-09-19,0.0003,-0.02,0.000119986,0.0015
2012-09-20,-0.0007,0.0025,0.000118063,-0.0087
2012-09-21,0.0044,0.0085,0.000117678,0.006
2012-09-22,,,0.000117678,
2012-09-23,,,0.000117678,
2012-09-24,-0.0075,-0.0095,0.000116909,0.0005
2012-09-25,0.001,0.0015,0.000116525,-0.006
2012-09-26,-0.0075,-0.0103,0.000116525,-0.0055
2012-09-27,0.0154,0.0129,0.000117294,0.0042
2012-09-28,-0.0037,0.0083,0.000115371,0.0038
2012-10-01,0.0053,0.0019,,
2012-10-02,-0.0044,-0.0042,0.000114218,-0.0001
2012-10-03,0.0026,-0.023,,
2012-10-04,0.0095,0.0251,0.000113449,-0.0017
2012-10-05,-0.0086,-0.0084,0.000113449,0.0012
2012-10-08,-0.0029,-0.0045,0.000113833,-0.0067
2012-10-09,-0.0059,0.0162,0.000113833,-0.0014
2012-10-10,0.0001,-0.0037,0.000111911,-0.0156
2012-10-11,0.0032,0.0107,0.000112295,-0.0078
2012-10-12,-0.0061,-0.0097,0.000113064,0.0001
2012-10-15,-0.0125,-0.0033,0.000113064,-0.004
2012-10-16,0.005,0.0018,0.000113449,0.0083
2012-10-17,0.0039,0.001,0.000114602,0.007
2012-10-18,-0.0047,0.0003,0.000116525,0.002
2012-10-19,-0.0118,-0.0137,0.00011614,-0.0078
2012-10-22,0.0013,-0.0115,0.000116909,-0.0012
2012-10-23,-0.0097,-0.0142,0.000116525,-0.0076
2012-10-24,-0.0046,-0.004,0.000115756,-0.0067
2012-10-25,0.0068,0.0011,0.000115371,0.0055
2012-10-26,-0.0006,0.0023,0.000114602,-0.0172
2012-10-29,-0.0019,-0.004,0.000114602,0
2012-10-30,0.0016,-0.0009,0.000114218,0.0043
2012-10-31,0.0041,0.0031,0.000113833,0.0066
2012-11-01,-0.002,0.0018,0.000113833,-0.0071
2012-11-02,-0.0233,-0.02,0.000114218,0.0107
2012-11-03,,,0.000114218,
2012-11-05,0.0048,0.006,0.000114987,-0.0055
2012-11-06,0.019,0.0234,0.000114987,0.0105
2012-11-07,-0.0005,-0.0242,0.000114987,0.0049
2012-11-08,0.0071,0.004,0.000113833,-0.0119
2012-11-09,0.0028,0.0077,0.000114218,-0.0052
2012-11-12,0,-0.003,0.000114987,-0.0019
2012-11-13,-0.0035,-0.0019,0.000114218,-0.0059
2012-11-14,0.0031,0.0064,0.000114218,0.0023
2012-11-15,-0.0094,-0.0052,0.000113833,-0.0123
2012-11-16,0.0006,0.0046,0.000113833,-0.0053
2012-11-19,0.0115,0.0213,0.000114602,0.0093
2012-11-20,-0.0062,-0.0121,0.000114987,0.0064
2012-11-21,0.0027,0.0051,0.000114602,-0.0032
2012-11-22,,,0.000115756,0.0082
2012-11-23,0.0135,0.0059,0.000116525,0.0062
2012-11-26,-0.001,-0.0043,0.00011614,-0.0015
2012-11-27,-0.0042,-0.0016,0.000116909,0.0087
2012-11-28,-0.0148,-0.0052,0.00011614,-0.0065
2012-11-29,0.0062,0.0105,0.00011614,0.0115
2012-11-30,-0.0094,0.0011,0.00011614,-0.001
2012-12-03,0.0051,0.0011,0.000116525,0.0037
2012-12-04,-0.0147,-0.009,0.000116525,-0.0025
2012-12-05,-0.0012,-0.0026,0.000118448,0.0061
2012-12-06,0.0047,-0.0118,0.000118448,0.0013
2012-12-07,0.0022,-0.0044,0.000117294,0.004
2012-12-10,0.0053,-0.0023,0.000118448,0
2012-12-11,-0.0028,0.0008,0.000118832,0.0037
2012-12-12,0.0049,0.0081,0.000119217,0.0055
2012-12-13,-0.0122,-0.0089,0.000120755,0.0138
2012-12-14,0.0001,0.0091,0.000120755,-0.0039
2012-12-17,0.0007,-0.0003,0.000121139,-0.006
2012-12-18,-0.0162,0.0051,0.000122677,0.0051
2012-12-19,-0.0018,0.0071,,
2012-12-20,-0.013,-0.0019,0.000123062,0.0032
2012-12-21,0.0086,-0.0068,0.000121908,-0.0095
2012-12-22,,,0.000121908,
2012-12-23,,,0.000121908,
2012-12-24,-0.0003,-0.002,0.000123062,0.0007
2012-12-26,0.0007,0.0133,0.000124215,0.0002
2012-12-27,0.0017,-0.0008,0.000123446,0.0026
2012-12-28,-0.0046,-0.0021,0.000121139,0.0049
2012-12-30,,,0.000121139,
2012-12-31,0.012,0.0033,,
2013-01-01,,,0.000121139,
2013-01-02,0.0078,0.0092,0.000122293,0.0171
2013-01-03,-0.0084,-0.0038,0.00012037,-0.0058
2013-01-04,-0.0153,-0.0051,0.000119986,-0.0037
2013-01-07,-0.0016,0.0031,0.000119601,-0.0003
2013-01-08,0.0097,0.0023,0.000116909,-0.0066
2013-01-09,-0.004,-0.0013,0.000116909,-0.0031
2013-01-10,0.0136,0.0059,0.000115756,0.0075
2013-01-11,-0.0103,-0.0054,0.000116909,-0.005
2013-01-13,,,0.000116909,
2013-01-14,0.0054,0.0086,0.000116909,0.0052
2013-01-15,0.0087,-0.0046,0.000115756,-0.0116
2013-01-16,-0.0004,0.0017,0.000115756,-0.0032
2013-01-17,0.0046,0.0075,0.000114987,-0.0016
2013-01-18,-0.0022,0.004,0.00011614,0.0069
